label,sub_bass,bass,lower_midrange,mid_range,higher_midrange,presence,brilliance
Potter,75,43,21,48,22,39,16
Potter,21,48,4,4,21,97,9
Potter,96,84,0,2,50,11,72
Potter,54,35,71,0,6,22,1
Potter,4,47,43,0,51,5,46
Potter,53,83,2,24,4,15,0
Potter,31,99,19,11,87,13,6
Potter,1,74,17,19,1,1,0
Potter,35,98,0,3,63,21,8
Potter,7,64,44,71,4,81,1
Potter,77,97,22,0,80,0,71
Potter,77,57,19,11,35,0,4
Potter,75,96,11,3,0,0,9
Potter,5,94,0,2,60,99,2
Potter,33,35,61,13,74,20,16
Potter,74,32,6,42,2,0,0
Potter,63,52,27,19,3,0,95
Potter,95,64,20,66,5,0,1
Potter,38,91,28,4,61,9,10
Potter,76,66,92,3,44,0,17
Potter,65,34,13,4,58,3,0
Potter,67,83,17,10,19,5,0
Potter,77,59,5,0,64,12,8
Potter,50,63,15,5,54,16,5
Potter,2,95,10,0,1,3,21
Potter,68,93,25,9,76,0,6
Potter,90,30,0,0,55,8,16
Potter,75,44,56,5,0,5,2
Potter,96,73,10,1,0,0,94
Potter,77,97,27,25,0,26,0
Potter,98,99,50,8,20,41,8
Potter,76,95,1,0,2,2,71
Potter,95,90,86,12,19,0,2
Potter,38,64,4,1,5,83,5
Potter,2,66,12,1,0,60,96
Potter,76,47,8,9,0,0,13
Potter,62,67,50,1,69,6,4
Potter,0,97,22,5,4,82,1
Potter,0,40,66,3,30,1,5
Potter,75,34,77,9,10,2,43
Potter,43,6,2,12,1,14,34
Potter,37,90,4,26,4,27,6
Potter,74,45,20,1,12,50,14
Potter,75,44,16,0,0,32,3
Potter,86,70,38,56,37,0,6
Potter,90,69,27,1,85,40,11
Potter,52,84,9,2,32,28,18
Potter,97,93,0,10,9,34,5
Potter,75,51,51,1,10,66,0
Potter,73,67,50,0,12,1,3
Potter,0,84,0,17,57,13,0
Potter,70,77,18,11,11,1,3
Potter,95,69,4,1,1,1,3
Potter,65,96,19,8,30,23,0
Potter,30,78,31,8,15,26,31
Potter,97,15,77,25,65,10,13
Potter,94,40,22,3,0,80,91
Potter,75,54,1,5,46,56,86
Potter,1,38,6,2,26,13,81
Potter,74,61,6,1,15,0,1
Potter,77,74,28,16,2,12,0
Potter,43,70,29,3,78,3,2
Potter,78,99,0,6,4,38,0
Potter,33,92,53,0,2,29,16
Potter,77,37,58,1,71,8,99
Potter,81,87,2,1,36,1,0
Potter,40,81,13,4,56,0,73
Potter,78,30,93,1,75,2,15
Potter,6,45,0,8,6,89,3
Potter,41,71,52,45,56,0,2
Potter,87,40,29,7,6,16,3
Potter,0,46,0,7,37,0,24
Potter,78,97,2,1,53,89,0
Potter,2,64,9,3,30,60,5
Potter,99,31,12,2,12,15,72
Potter,50,63,1,5,43,21,14
Potter,75,81,23,1,5,1,98
Potter,89,67,30,0,89,17,33
Potter,89,81,30,1,82,8,18
Potter,74,75,68,6,4,20,10
Potter,94,33,15,41,2,81,91
Potter,75,51,10,3,58,2,17
Potter,39,99,1,0,7,14,1
Potter,77,93,18,17,2,0,4
Potter,76,87,26,0,99,36,32
Potter,62,74,31,0,20,20,64
Potter,75,87,1,4,97,28,9
Potter,99,34,0,0,37,0,18
Potter,47,58,16,13,42,6,4
Potter,75,97,3,0,31,24,11
Potter,78,21,7,15,0,37,2
Potter,2,41,2,0,2,11,59
Potter,95,94,27,4,0,76,11
Potter,58,48,3,17,21,17,62
Potter,75,48,19,0,25,24,11
Potter,66,38,28,2,26,10,1
Potter,52,99,2,0,92,2,5
Potter,27,57,17,12,10,0,87
Potter,77,99,0,0,0,8,71
Potter,75,88,44,14,77,40,3
Potter,99,76,4,6,66,0,2
Potter,61,68,86,0,43,34,13
Potter,80,62,5,9,82,0,0
Potter,77,34,6,1,98,38,2
Potter,97,82,2,2,13,99,0
Potter,99,14,9,1,56,0,16
Potter,36,86,79,0,30,36,4
Potter,64,65,5,2,2,91,94
Potter,54,59,0,0,20,78,0
Potter,90,92,40,6,29,0,2
Potter,2,72,18,6,8,1,87
Potter,3,83,4,0,1,26,7
Potter,95,69,24,4,0,1,6
Potter,42,76,63,2,63,45,2
Potter,11,94,23,3,60,93,0
Potter,92,64,4,9,98,0,5
Potter,76,76,8,7,75,3,1
Potter,98,85,3,0,8,13,2
Potter,85,92,10,13,45,47,6
Potter,29,95,59,6,63,81,1
Potter,61,98,76,2,2,69,1
Potter,37,89,9,29,9,50,4
Potter,72,57,35,12,50,0,2
Potter,0,65,44,54,4,84,1
Potter,75,85,5,0,55,16,41
Potter,92,74,25,41,37,10,0
Potter,93,73,27,4,81,10,1
Potter,2,99,1,33,0,25,36
Potter,40,52,32,32,0,45,6
Potter,63,42,11,15,0,0,1
Potter,60,27,43,2,6,13,19
Potter,75,87,21,17,72,9,22
Potter,77,44,52,0,27,2,85
Potter,47,67,50,49,52,0,2
Potter,77,98,30,4,23,3,4
Potter,75,86,2,1,8,5,27
Potter,3,29,23,80,55,10,9
Potter,12,56,15,0,30,2,7
Potter,77,91,24,8,12,73,21
Potter,98,96,15,33,3,39,0
Potter,94,82,1,8,16,83,90
Potter,87,73,16,8,30,48,0
Potter,74,72,23,8,33,0,1
Potter,74,77,88,0,1,7,40
Potter,75,64,17,6,61,95,0
Potter,92,81,74,46,41,1,2
Potter,91,61,40,9,7,37,5
Potter,41,92,29,9,46,4,33
Potter,77,83,13,0,50,33,3
Potter,97,97,21,6,29,4,10
Potter,75,63,0,3,55,50,78
Potter,1,46,50,0,55,16,45
Potter,50,63,14,4,14,99,2
Potter,41,90,23,9,53,0,33
Potter,26,77,28,3,0,44,69
Potter,30,70,27,16,11,25,40
Potter,6,57,4,0,17,0,2
Potter,41,90,15,5,63,26,31
Potter,76,61,15,20,1,1,2
Potter,91,45,27,5,2,27,0
Potter,29,52,27,9,34,1,80
Potter,61,78,9,4,22,83,90
Potter,75,84,17,19,61,0,35
Potter,75,85,0,72,55,50,78
Potter,74,91,20,6,52,33,11
Potter,77,90,27,9,0,7,96
Potter,53,89,12,3,0,90,0
Potter,82,79,48,8,36,20,66
Potter,75,62,74,1,59,45,92
Potter,39,42,10,0,8,0,4
Potter,93,53,17,1,69,2,0
Potter,43,91,1,0,43,19,15
Potter,51,84,12,5,30,30,32
Potter,91,56,63,0,35,4,1
Potter,75,88,31,41,16,20,15
Potter,0,95,3,0,61,79,37
Potter,87,33,0,0,40,0,17
Potter,75,64,9,0,27,5,1
Potter,75,49,8,1,66,1,3
Potter,98,81,92,1,55,4,4
Potter,21,89,57,19,68,14,95
Potter,75,52,7,5,48,18,77
Potter,35,40,3,10,57,33,6
Potter,9,64,3,2,3,2,0
Potter,12,99,35,17,66,2,9
Potter,61,73,62,0,36,24,12
Potter,85,82,21,1,54,24,69
Potter,4,87,78,11,48,3,17
Potter,76,46,7,91,1,1,0
Potter,38,48,21,2,7,0,5
Potter,53,97,45,2,30,1,34
Potter,53,47,4,4,25,7,0
Potter,95,64,39,7,21,30,0
Potter,76,47,29,3,26,0,52
Potter,39,98,33,0,30,1,1
Potter,59,78,10,4,68,32,19
Potter,40,52,59,1,0,35,5
Potter,60,48,19,1,0,0,8
Potter,64,97,48,1,29,31,1
Potter,86,81,25,4,8,33,97
Potter,2,11,28,2,42,80,0
Potter,75,84,47,3,21,50,14
Potter,58,55,13,0,51,87,34
Potter,1,83,53,14,14,29,30
Potter,99,79,69,8,10,2,6
Potter,0,46,0,3,9,18,8
Potter,10,37,8,2,2,32,98
Potter,93,69,37,1,48,94,0
Potter,2,85,4,16,3,22,10
Potter,18,85,0,4,85,10,4
Potter,98,90,3,1,84,6,1
Potter,66,37,22,1,30,60,2
Potter,37,76,0,18,17,0,7
Potter,71,94,23,7,34,39,90
Potter,40,48,19,6,27,8,0
Potter,1,76,77,7,32,33,4
Potter,74,70,27,0,9,26,3
Potter,96,92,26,20,1,43,21
Potter,99,58,35,7,25,1,0
Potter,38,56,7,0,74,15,21
Potter,54,57,10,0,11,7,0
Potter,50,99,30,8,60,24,7
Potter,78,53,6,1,58,96,1
Potter,72,95,36,5,76,32,34
Potter,65,40,7,0,60,13,82
Potter,99,50,51,0,94,11,7
Potter,63,84,14,5,22,19,16
Potter,29,52,28,9,50,94,79
Potter,52,37,8,3,3,15,6
Potter,72,56,35,4,58,3,3
Potter,95,78,30,0,27,13,3
Potter,99,82,30,1,0,29,3
Potter,71,57,17,0,21,71,3
Potter,47,84,5,10,42,6,0
Potter,72,21,87,1,4,6,40
Potter,97,34,37,0,22,4,5
Potter,9,53,2,9,86,3,4
Potter,74,34,0,35,44,3,72
Potter,17,65,15,14,98,8,12
Potter,4,42,1,9,8,13,6
Potter,4,31,94,3,44,70,8
Potter,83,35,5,1,94,34,2
Potter,92,70,21,0,14,42,10
Potter,99,43,14,4,67,0,18
Potter,71,86,1,8,48,5,1
Potter,61,84,11,2,29,24,30
Potter,1,55,3,10,54,0,0
Potter,99,98,31,6,93,0,0
Potter,99,1,2,0,30,24,14
Potter,75,42,95,0,60,13,81
Potter,97,89,84,43,50,12,73
Potter,5,29,22,3,57,10,10
Potter,75,86,20,16,0,0,35
Potter,46,99,16,69,2,11,14
Potter,94,53,28,11,11,0,0
Potter,7,47,22,0,17,85,86
Potter,28,78,32,9,12,0,35
Potter,91,67,4,0,84,99,3
Potter,77,21,49,81,31,0,85
Potter,63,89,2,0,2,98,1
Potter,4,45,2,4,9,18,8
Potter,75,55,3,1,2,90,0
Potter,99,39,4,73,34,82,8
Potter,75,95,4,6,42,17,31
Potter,97,65,47,3,11,75,0
Potter,72,82,47,15,77,18,34
Potter,61,99,34,5,20,6,10
Potter,39,29,26,9,28,16,4
Potter,98,31,93,5,16,15,0
Potter,41,52,31,0,14,10,55
Potter,54,99,13,4,2,92,9
Potter,87,84,26,0,41,11,0
Potter,75,79,1,0,68,3,0
Potter,96,95,10,92,25,31,26
Potter,54,41,9,6,11,10,7
Potter,43,87,14,5,44,16,93
Potter,99,42,18,2,66,40,4
Potter,75,82,16,32,73,0,35
Potter,96,36,22,1,58,4,17
Potter,77,91,20,1,2,1,6
Potter,75,79,12,12,68,0,19
Potter,58,92,71,6,24,78,3
Potter,72,99,0,0,53,20,24
Potter,55,36,2,6,4,8,3
Potter,60,88,4,19,6,17,4
Potter,62,97,97,1,15,10,2
Potter,78,65,0,0,22,73,0
Potter,34,65,56,0,27,71,2
Potter,58,97,1,39,35,12,49
Potter,77,28,89,0,19,24,16
Potter,97,49,24,7,1,13,12
Potter,80,80,1,17,24,2,4
Potter,75,93,30,5,16,11,9
Potter,78,85,0,12,1,12,0
Potter,30,59,18,10,17,8,5
Potter,47,74,96,0,82,3,30
Potter,12,99,34,4,43,9,6
Potter,34,99,19,22,4,3,10
Potter,89,51,68,0,35,96,0
Potter,26,46,14,3,41,0,4
Potter,46,83,0,25,95,22,0
Potter,80,91,35,1,60,1,14
Potter,57,65,67,1,1,26,76
Potter,77,66,68,0,90,0,4
Potter,75,55,32,10,57,2,2
Potter,79,89,31,2,4,13,22
Potter,27,85,39,11,44,77,0
Potter,76,68,21,5,55,3,44
Potter,33,94,0,7,2,40,7
Potter,99,95,3,2,8,95,30
Potter,74,94,9,0,0,3,9
Potter,7,98,33,1,79,3,7
Potter,60,27,5,10,9,5,4
Potter,36,62,0,17,9,99,92
Potter,99,47,46,6,12,89,70
Potter,30,55,31,45,90,0,27
Potter,10,59,5,1,2,0,32
Potter,1,98,83,0,0,25,7
Potter,98,45,21,3,0,40,4
Potter,75,84,0,25,64,50,86
Potter,61,86,49,1,67,0,1
Potter,77,56,0,0,17,4,0
Potter,47,96,29,0,1,40,2
Potter,0,92,0,2,0,73,9
Potter,11,42,12,34,76,9,49
Potter,99,43,46,7,18,3,1
Potter,28,77,0,21,21,2,8
Potter,96,95,7,25,14,19,71
Potter,5,52,0,9,92,1,4
Potter,76,65,2,2,21,55,0
Potter,99,70,13,4,70,27,2
Potter,81,99,35,16,14,6,8
Potter,4,56,51,0,47,0,7
Potter,56,54,4,75,37,0,72
Potter,33,90,48,0,3,43,20
Potter,89,84,14,29,10,12,3
Potter,74,51,26,0,46,5,0
Potter,90,30,41,36,27,2,8
Potter,58,49,3,17,34,15,59
Potter,75,45,47,4,18,0,3
Potter,98,61,4,1,44,23,0
Potter,17,91,30,60,17,1,0
Potter,1,84,13,4,8,12,38
Potter,74,87,66,0,14,49,14
Potter,26,79,34,14,28,1,5
Potter,77,61,76,0,10,6,44
Mamma,12,58,35,0,76,33,3
Mamma,89,36,25,17,45,17,20
Mamma,95,73,19,19,0,6,50
Mamma,74,92,14,5,0,30,3
Mamma,77,44,10,3,29,83,0
Mamma,98,60,24,8,5,23,0
Mamma,34,56,34,0,66,37,3
Mamma,99,52,15,16,84,0,0
Mamma,32,0,42,3,6,0,0
Mamma,94,46,21,5,18,12,91
Mamma,81,99,16,18,69,9,37
Mamma,10,53,11,60,25,55,28
Mamma,22,63,39,0,44,71,2
Mamma,74,44,34,1,11,0,3
Mamma,99,99,3,1,19,5,9
Mamma,76,98,11,16,2,9,27
Mamma,74,9,33,10,0,15,34
Mamma,94,43,28,38,43,15,72
Mamma,1,99,6,6,17,0,49
Mamma,89,45,29,0,22,88,0
Mamma,38,76,2,3,39,49,99
Mamma,77,54,96,8,19,10,14
Mamma,76,99,24,14,31,11,24
Mamma,73,36,18,18,0,36,4
Mamma,94,41,60,65,43,15,72
Mamma,79,96,0,0,21,26,9
Mamma,76,86,84,0,51,50,2
Mamma,28,48,19,4,74,13,98
Mamma,75,44,13,0,76,39,5
Mamma,54,44,35,7,1,26,7
Mamma,12,99,31,12,6,4,9
Mamma,95,43,13,0,21,24,70
Mamma,1,93,26,15,64,24,96
Mamma,2,95,14,15,0,26,88
Mamma,75,42,3,3,57,5,19
Mamma,88,66,61,47,85,2,2
Mamma,75,48,13,88,86,0,12
Mamma,12,99,85,1,76,30,1
Mamma,75,98,19,3,60,14,10
Mamma,77,87,16,0,0,0,89
Mamma,93,99,24,11,14,23,20
Mamma,74,93,97,2,17,3,0
Mamma,93,50,64,4,41,99,5
Mamma,76,99,3,13,0,43,27
Mamma,75,53,1,1,13,0,12
Mamma,76,57,8,1,58,4,5
Mamma,75,99,6,2,4,30,44
Mamma,65,93,25,6,73,13,69
Mamma,0,68,16,18,93,9,28
Mamma,24,56,48,0,6,8,32
Mamma,73,94,18,19,11,0,22
Mamma,96,91,3,1,4,23,3
Mamma,56,98,0,0,0,18,3
Mamma,43,96,20,20,1,23,14
Mamma,1,45,16,3,29,0,13
Mamma,36,82,61,15,37,1,2
Mamma,99,59,39,3,11,98,1
Mamma,99,44,10,1,58,40,4
Mamma,2,74,19,0,58,53,46
Mamma,97,62,41,11,29,1,2
Mamma,60,46,17,6,56,2,21
Mamma,86,64,46,3,48,0,17
Mamma,81,98,22,4,40,0,4
Mamma,8,44,58,7,38,5,0
Mamma,0,44,8,35,61,6,0
Mamma,27,98,1,0,6,11,0
Mamma,1,42,12,0,61,7,3
Mamma,87,69,54,5,73,3,3
Mamma,83,81,4,13,46,1,26
Mamma,91,96,18,5,48,20,1
Mamma,37,43,31,0,6,0,9
Mamma,75,94,10,0,71,22,1
Mamma,75,55,18,0,34,5,2
Mamma,60,99,18,10,0,13,22
Mamma,87,51,81,5,52,56,18
Mamma,1,45,16,5,30,11,2
Mamma,96,57,13,0,48,4,15
Mamma,49,71,21,19,65,2,0
Mamma,61,43,93,5,23,1,1
Mamma,48,0,26,15,57,37,98
Mamma,70,92,14,2,32,24,35
Mamma,95,88,70,38,44,37,3
Mamma,98,21,17,11,1,26,28
Mamma,48,58,32,0,14,0,8
Mamma,33,99,58,18,0,6,32
Mamma,55,42,17,75,49,0,72
Mamma,1,74,13,0,58,1,13
Mamma,72,99,22,5,50,18,13
Mamma,31,3,27,15,59,21,95
Mamma,59,97,15,71,92,0,1
Mamma,5,46,16,1,44,14,2
Mamma,22,78,20,65,48,11,25
Mamma,84,46,29,0,50,89,0
Mamma,5,61,55,6,39,0,9
Mamma,58,77,1,0,51,99,2
Mamma,75,90,10,1,2,27,9
Mamma,0,83,16,5,31,4,4
Mamma,67,99,0,0,17,93,0
Mamma,99,41,66,4,26,0,0
Mamma,99,63,54,1,1,6,0
Mamma,77,46,77,6,32,0,1
Mamma,52,98,20,15,2,12,0
Mamma,76,41,32,3,25,11,0
Mamma,95,99,16,4,72,85,5
Mamma,90,50,22,0,7,0,2
Mamma,0,45,16,57,9,18,21
Mamma,37,2,17,46,1,19,79
Mamma,68,58,57,0,7,71,1
Mamma,77,46,77,6,40,0,1
Mamma,62,68,50,42,33,95,0
Mamma,60,52,5,2,99,0,22
Mamma,46,15,28,9,8,22,5
Mamma,28,43,33,6,0,8,72
Mamma,49,71,17,11,97,4,0
Mamma,76,45,30,53,55,20,52
Mamma,72,45,15,4,41,0,5
Mamma,28,53,37,0,1,96,0
Mamma,21,79,39,3,38,97,1
Mamma,77,20,15,10,47,2,6
Mamma,58,81,50,4,50,99,1
Mamma,58,44,1,1,6,28,2
Mamma,77,50,17,0,64,22,4
Mamma,71,73,20,21,67,4,79
Mamma,76,42,72,3,29,0,2
Mamma,61,99,85,0,34,31,15
Mamma,50,36,3,2,5,10,23
Mamma,0,71,0,8,47,31,0
Mamma,36,63,19,1,88,0,3
Mamma,65,91,0,21,0,22,0
Mamma,1,97,9,17,3,25,10
Mamma,95,41,33,56,2,31,26
Mamma,80,99,1,4,28,6,1
Mamma,85,89,10,96,1,2,0
Mamma,61,57,18,12,0,0,0
Mamma,76,98,57,16,80,11,25
Mamma,39,94,0,70,3,5,4
Mamma,74,47,46,3,46,1,1
Mamma,56,96,19,21,1,29,15
Mamma,60,65,2,2,2,1,31
Mamma,3,96,24,9,0,13,16
Mamma,4,45,49,0,28,0,3
Mamma,69,63,14,5,0,0,4
Mamma,98,88,83,0,20,13,6
Mamma,75,45,22,8,32,6,0
Mamma,97,42,3,0,0,21,61
Mamma,75,57,0,0,29,56,8
Mamma,53,55,99,0,37,71,15
Mamma,1,59,36,2,19,5,1
Mamma,99,0,44,90,14,25,95
Mamma,20,44,32,0,40,97,0
Mamma,72,90,4,1,2,34,12
Mamma,84,73,14,5,0,27,4
Mamma,59,91,24,12,14,23,30
Mamma,20,45,16,1,0,74,91
Mamma,64,68,13,0,25,25,5
Mamma,55,95,26,8,25,0,13
Mamma,89,99,17,5,12,27,23
Mamma,48,4,53,15,76,9,31
Mamma,42,99,18,5,0,14,2
Mamma,82,99,75,25,0,27,29
Mamma,40,52,27,19,76,38,6
Mamma,12,96,16,15,94,22,5
Mamma,60,20,79,1,91,2,67
Mamma,60,20,83,0,81,10,5
Mamma,1,74,19,63,13,0,15
Mamma,75,99,1,9,37,1,2
Mamma,48,44,32,0,36,20,4
Mamma,20,44,28,0,25,23,48
Mamma,62,51,2,0,30,52,13
Mamma,97,37,3,14,13,92,24
Mamma,72,45,25,8,2,50,4
Mamma,32,48,33,6,83,15,8
Mamma,75,47,12,4,68,0,19
Mamma,75,97,20,3,35,1,8
Mamma,76,45,14,5,40,61,4
Mamma,92,47,41,0,51,5,5
Mamma,97,98,25,8,31,18,17
Mamma,74,41,7,4,52,5,1
Mamma,43,84,75,3,42,91,7
Mamma,95,43,50,4,8,94,0
Mamma,43,84,82,13,31,0,0
Mamma,15,50,20,7,33,5,17
Mamma,99,70,21,0,0,18,1
Mamma,56,44,74,4,22,95,27
Mamma,76,98,10,24,1,14,31
Mamma,60,56,57,0,18,76,0
Mamma,43,47,99,5,41,2,11
Mamma,57,44,1,13,6,30,2
Mamma,12,73,86,0,78,31,2
Mamma,99,33,55,56,30,18,98
Mamma,75,48,9,7,63,2,19
Mamma,8,95,12,25,54,29,26
Mamma,39,94,6,2,58,22,0
Mamma,78,42,20,4,4,1,34
Mamma,1,0,44,98,8,25,17
Mamma,76,87,33,22,49,48,4
Mamma,75,20,17,10,3,92,0
Mamma,72,73,58,0,45,15,8
Mamma,78,66,77,0,75,0,5
Mamma,99,82,83,16,36,2,0
Mamma,93,99,13,23,9,1,9
Mamma,37,98,49,16,49,5,97
Mamma,81,99,75,25,0,27,29
Mamma,98,97,24,7,73,0,9
Mamma,2,72,59,6,40,0,11
Mamma,75,91,16,25,63,20,4
Mamma,40,52,27,81,0,37,1
Mamma,28,73,33,6,0,41,24
Mamma,18,81,46,3,47,98,1
Mamma,75,99,35,12,19,3,6
Mamma,76,89,84,0,64,3,1
Mamma,98,0,21,11,0,81,0
Mamma,8,2,17,9,3,10,79
Mamma,81,47,11,2,0,35,5
Mamma,1,98,5,10,1,28,13
Mamma,0,94,26,25,95,0,3
Mamma,51,73,23,21,1,4,14
Mamma,95,75,0,7,52,2,23
Mamma,55,42,16,71,44,1,72
Mamma,14,61,44,1,67,31,7
Mamma,7,96,63,16,65,14,66
Mamma,5,89,84,12,62,64,21
Mamma,76,50,45,3,80,86,13
Mamma,73,63,14,33,2,99,0
Mamma,75,55,32,11,8,0,5
Mamma,57,99,17,9,12,8,23
Mamma,75,21,63,11,3,4,41
Mamma,84,98,9,25,0,20,6
Mamma,5,68,30,4,39,97,1
Mamma,2,51,25,0,41,18,3
Mamma,77,99,20,8,0,16,43
Mamma,34,51,46,1,12,5,0
Mamma,75,99,2,0,22,44,9
Mamma,75,50,90,1,35,99,0
Mamma,1,45,15,5,51,66,46
Mamma,55,41,17,53,54,0,72
Mamma,17,73,60,0,0,8,4
Mamma,41,7,6,15,35,10,26
Mamma,12,21,20,28,86,7,10
Mamma,94,62,28,54,98,2,20
Mamma,75,72,14,5,41,2,7
Mamma,75,73,25,8,92,2,8
Mamma,33,99,28,5,19,2,8
Mamma,91,35,15,24,63,68,4
Mamma,12,46,60,0,23,99,8
Mamma,29,89,3,1,20,45,9
Mamma,16,53,11,3,38,54,27
Mamma,4,67,55,4,12,2,1
Mamma,64,33,14,0,9,4,46
Mamma,92,99,17,6,60,40,2
Mamma,98,98,20,10,68,41,8
Mamma,66,39,22,0,77,13,81
Mamma,75,99,24,17,15,1,38
Mamma,39,98,4,4,15,2,20
Mamma,77,44,16,0,35,0,13
Mamma,70,51,82,0,50,14,24
Mamma,13,38,24,11,1,1,10
Mamma,77,99,14,19,21,1,90
Mamma,38,55,32,0,66,22,3
Mamma,64,32,13,0,10,0,8
Mamma,75,57,6,0,56,18,3
Mamma,31,47,18,5,7,13,93
Mamma,75,63,13,18,45,0,6
Mamma,69,95,32,4,95,31,65
Mamma,33,75,1,1,37,0,92
Mamma,8,72,74,52,34,0,2
Mamma,74,90,81,0,1,46,0
Mamma,62,70,14,52,8,94,0
Mamma,98,44,92,3,14,40,4
Mamma,96,21,29,5,88,6,1
Mamma,76,86,11,21,0,26,0
Mamma,75,33,29,1,67,8,5
Mamma,66,43,9,2,8,9,19
Mamma,0,62,96,0,50,84,28
Mamma,72,63,14,9,73,0,2
Mamma,85,58,94,0,51,2,11
Mamma,16,46,17,5,91,0,5
Mamma,87,70,32,2,81,5,5
Mamma,0,61,80,0,46,92,15
Mamma,94,45,17,26,28,7,62
Mamma,16,44,18,41,0,47,76
Mamma,66,62,27,0,16,4,8
Mamma,7,49,59,7,38,0,9
Mamma,6,46,65,3,20,20,0
Mamma,73,99,0,1,58,33,4
Mamma,71,54,27,9,45,16,0
Mamma,36,93,87,2,55,3,16
Mamma,86,0,24,12,4,48,2
Mamma,45,99,17,10,73,37,0
Mamma,68,88,9,5,95,32,32
Mamma,12,21,32,20,98,0,11
Mamma,21,7,18,25,1,29,79
Mamma,96,86,27,7,28,16,5
Mamma,98,35,24,0,62,0,18
Mamma,98,71,72,4,4,2,4
Mamma,72,99,24,18,14,0,13
Mamma,0,61,30,0,47,24,0
Mamma,99,66,78,3,55,1,1
Mamma,96,21,15,21,65,14,16
Mamma,74,39,25,3,6,0,0
Mamma,99,44,99,3,29,40,4
Mamma,70,56,33,0,43,0,8
Mamma,77,99,20,12,20,49,96
Mamma,22,30,32,0,55,89,1
Mamma,4,76,63,7,1,2,1
Mamma,77,58,20,11,2,97,2
Mamma,20,90,2,18,30,16,1
Mamma,72,99,25,20,11,0,19
Mamma,54,72,19,0,0,99,10
Mamma,95,99,15,4,80,2,0
Mamma,86,96,16,4,1,16,3
Mamma,73,96,7,19,79,2,6
Mamma,74,93,25,8,70,30,96
Mamma,8,84,15,11,0,0,91
Mamma,79,47,21,0,37,21,57
Mamma,52,59,36,31,41,2,3
Mamma,2,63,76,3,15,0,24
Mamma,75,64,46,83,64,50,71
Mamma,41,98,19,6,48,0,30
Mamma,75,91,2,1,17,42,9
Mamma,77,20,13,9,57,9,5
Mamma,31,73,39,12,89,17,8
Mamma,17,40,22,0,77,13,82
Mamma,5,44,4,45,30,70,0
Mamma,75,99,11,13,79,3,6
Mamma,98,43,12,4,62,9,12
Mamma,99,71,17,18,96,7,5
Mamma,75,99,9,8,3,21,0
Mamma,98,55,10,0,54,0,12
Mamma,59,20,60,0,97,0,4
Mamma,74,51,9,3,57,65,0
Mamma,0,65,24,54,47,10,52
Mamma,35,95,0,0,19,94,0
Mamma,86,68,57,2,1,0,0
Mamma,82,94,2,14,12,11,6
Mamma,81,90,19,7,13,34,7
Mamma,77,58,13,4,53,9,4
Mamma,77,4,32,0,36,49,85
Mamma,52,83,3,8,8,0,24
Mamma,99,67,15,17,5,1,98
Mamma,24,45,51,0,39,79,3
Mamma,0,75,1,0,54,0,87
Mamma,99,44,20,6,3,3,7
Mamma,58,68,2,0,53,95,2
Mamma,42,92,0,12,12,0,0
Mamma,41,98,22,7,51,0,31
Mamma,56,42,56,5,7,60,0
Mamma,20,38,53,18,2,1,5
Mamma,96,41,98,0,2,21,62
Mamma,75,98,27,1,31,11,11
Mamma,75,6,20,14,61,0,37
Mamma,0,99,17,14,3,24,28
Mamma,20,99,15,10,65,13,16
Mamma,94,39,15,6,10,4,2
Mamma,82,20,62,12,2,43,6
Mamma,64,65,14,3,36,0,3
Mamma,0,42,16,34,48,11,50
Mamma,84,54,27,69,7,0,1
Mamma,65,99,18,9,12,3,23
Mamma,41,99,22,5,45,3,32
Mamma,75,63,99,4,47,4,14
Mamma,9,96,28,17,1,16,17
Mamma,40,51,40,0,1,12,1
Mamma,53,99,13,8,10,30,2
Mamma,90,54,12,32,27,7,77
Mamma,76,97,52,10,71,59,34
Mamma,54,46,35,0,64,0,13
Mamma,49,99,21,7,5,44,0
Mamma,1,64,79,0,34,81,28
Mamma,43,99,5,2,6,0,71
Mamma,2,70,14,44,11,48,0
Mamma,75,29,22,21,3,6,40
Mamma,5,99,17,16,4,2,69
Mamma,71,69,21,10,30,78,0
Mamma,89,69,35,12,73,78,0
Mamma,50,99,20,12,83,99,0
Mamma,73,24,26,2,78,99,5
Mamma,90,99,11,1,4,4,0
Mamma,83,76,22,7,36,11,18
Mamma,1,45,14,4,37,78,14
Mamma,96,99,25,22,0,10,26
Mamma,79,99,17,8,0,5,14
Mamma,75,67,5,0,44,29,0
Mamma,97,36,60,2,2,13,8
Mamma,3,50,67,16,10,0,66
Mamma,92,98,17,6,60,0,2
Mamma,84,99,22,10,1,28,96
Mamma,58,94,24,18,71,6,17
Mamma,78,50,64,7,0,79,5
Mamma,75,91,86,2,2,1,0
Mamma,47,59,36,0,45,0,8
Mamma,99,56,14,0,29,10,57
Mamma,81,98,11,9,12,22,4
Mamma,2,79,23,19,4,25,9
Mamma,95,73,43,24,17,11,52
Mamma,45,73,21,21,2,92,0
Mamma,14,89,55,0,65,19,43
Mamma,76,99,9,3,68,84,4
Mamma,0,61,11,0,0,16,60
Mamma,65,21,19,6,1,17,23
Mamma,99,47,28,8,5,83,0
Mamma,24,31,64,7,38,3,17
Mamma,96,99,21,10,69,36,9
Mamma,93,45,29,0,53,83,0
Mamma,1,95,13,10,0,13,25
Mamma,24,97,24,12,21,22,92
Mamma,30,43,80,0,14,20,0
